OrderID,OrderDate,Product,Quantity,UnitPrice,Region,SalesRep,Status
ORD-100802,"Jul 29, 2024",Thingamajig,3.0,207.52,West ,Dana White,Cancelled
ORD-100121,"Dec 07, 2023",Thingamajig,1.0,,North,Alice Khan,completed
ORD-101191,02/23/2023,Sprocket,-1.0,$396.55,East,Bob Smith,completed
ORD-101527,2023/07/27,Widget B,3.0,418.77,  East  ,,Pending
ORD-101814,04/11/2023,Gadget X,1.0,487.24,West,Evan Brooks,
ORD-101355,2023-09-23,Widget A,3.0,60.13,  South  ,Alice Khan,Completed
ORD-101415,"Aug 28, 2023",Thingamajig,2.0,278.54,SOUTH,Bob Smith,  COMPLETED  
ORD-100074,01/04/2024,Gadget X,2.0,N/A,South,Dana White,Completed
ORD-101130,2024-08-12,Widget A,3.0,145.76,South,Dana White,completed
ORD-101379,09/10/2024,Gadget Y,4.0,N/A, East,  Evan Brooks  ,Completed
ORD-100771,14-08-2023,Thingamajig,1.0,,East,Charlie Lee,Cancelled
ORD-101728,18-12-2024,Widget A,1.0,203.29,   East  ,Alice Khan,Completed
ORD-101034,2023/12/10,Doohickey,1.0,178.64,  West  ,Bob  Smith,Completed
ORD-100740,"Aug 27, 2023",  Doohickey  ,1.0,N/A,South,Evan Brooks,  Completed  
ORD-101288,10/23/2023,Thingamajig,2.0,247.06,West ,Dana White,Completed
ORD-101228,2023-09-12,widget a,2.0,121.58,north,Charlie Lee,Completed
ORD-100762,08/31/2023,Gadget Y,1.0,296.02,East,Charlie Lee,Pending
ORD-101615,"Feb 11, 2024",Widget B,3.0,258.2,,Evan Brooks,Cancelled
ORD-101520,10-05-2024,,2.0,,South,alice khan,Completed
ORD-101024,11-09-2023,Doohickey,-1.0,67.57,   East  ,Fiona Grant,
ORD-101491,"May 12, 2023",Widget B,3.0,277.18,West,alice khan,Completed
ORD-100042,21-12-2024,Widget B,3.0,321.16, East,Evan Brooks,Completed
ORD-101489,2024/10/18,Thingamajig,3.0,446.21,North,Charlie Lee ,Pending
ORD-101513,01/19/2024,Widget B,3.0,68.53,East,Evan Brooks,Completed
ORD-100689,2023-08-06,Gadget X,1.0,236.73,  East  ,Charlie Lee ,
ORD-101296,2023/05/14,Doohickey,1.0,43.65,North,Dana White,completed
ORD-100862,2024/12/28,Gizmo Pro,4.0,$45.92, East,Dana White,Completed
ORD-101452,01/29/2023,Thingamajig,1.0,$296.86,South,Alice Khan,  Pending  
ORD-100551,"Mar 28, 2024",Widget A,3.0,27.21,West,Bob  Smith,Completed
ORD-100974,2024-03-21,Sprocket,1.0,81.11,South,Fiona Grant,Completed
ORD-101290,01/12/2024,Thingamajig,2.0,,north,Bob Smith,Completed
ORD-101660,02/24/2023,  Widget B  ,2.0,$118.78,East,Fiona Grant,Completed
ORD-100407,2024-11-26,Gadget X,4.0,484.92,north,Dana White,Pending
ORD-100119,03/02/2023,Thingamajig,-1.0,409.3,,Bob  Smith,Completed
ORD-101407,"Jul 07, 2023",Widget A,,-350.83,  North  ,Alice Khan,Completed
ORD-100889,08/01/2024,  Doohickey  ,1.0,N/A,SOUTH,Fiona Grant,Completed
ORD-101688,2023/07/02,Thingamajig,1.0,113.19,north,Charlie Lee,Completed
ORD-101820,08/12/2023,Thingamajig,4.0,110.98,,alice khan,Pending
ORD-100711,2024/12/13,widget a,4.0,492.95,North,Charlie Lee,Completed
ORD-101590,"Sep 22, 2024",Thingamajig,4.0,270.06,West,Charlie Lee,completed
ORD-101461,2024-04-17,Gadget X,1.0,18.08,South,Charlie Lee ,Completed
ORD-101937,"Jun 27, 2023",Widget A,2.0,25.11,West,Dana White,COMPLETED
ORD-101553,2023-11-19,Widget A,1.0,47.96,West,Bob  Smith,Completed
ORD-100716,03/03/2023,Gadget Y,0.0,220.74,north,Evan Brooks,Completed
ORD-101192,06-11-2023,Gadget X,4.0,$304.0, East,Dana White,Cancelled
ORD-100774,"Dec 02, 2024",Widget B,1.0,192.56,north,Dana White,
ORD-100672,2024-11-24,Gizmo Pro,2.0,150.98,South,Charlie Lee,Pending
ORD-100485,"May 11, 2024",Thingamajig,2.0,$61.78,South,Fiona Grant,Completed
ORD-100814,2024-04-02,Gizmo Pro,1.0,146.83,West ,,Completed
ORD-101082,17-01-2023,Gadget X,1.0,175.68,SOUTH,  Fiona Grant  ,Pending
ORD-101109,02/25/2023,Doohickey,4.0,169.33,South,Evan Brooks,COMPLETED
ORD-101312,2023-03-20,Doohickey,1.0,$407.79,South,  Alice Khan  ,Completed
ORD-101194,04/20/2023,widget a,2.0,490.74,North,Dana White,  COMPLETED  
ORD-101125,"Feb 16, 2023",Sprocket,2.0,N/A,West ,Dana White,Completed
ORD-100073,03-11-2023,Gadget Y,1.0,392.65,SOUTH,Bob Smith,Completed
ORD-101014,05/02/2023,Widget A,2.0,$168.46,South,Charlie Lee,Completed
ORD-101584,09-07-2024,Gadget X,,139.17,SOUTH,Alice Khan,Pending
ORD-101614,10/26/2024,,-1.0,N/A,West,Bob  Smith,Cancelled
ORD-101215,"Apr 29, 2024",Gadget X,3.0,N/A,,Alice Khan,Pending
ORD-101036,02/08/2023,Gadget X,3.0,301.05,East,Bob  Smith,  Refunded  
ORD-101003,2023/02/27,Widget A,2.0,297.57,North,Alice Khan,Pending
ORD-101145,01-04-2023,Gadget X,2.0,136.28,East,Charlie Lee,Completed
ORD-100636,12/06/2024,Widget B,2.0,154.42,North,Dana White,Completed
ORD-100731,09/22/2023,Sprocket,1.0,205.7,West,Charlie Lee,Pending
ORD-100158,23-09-2024,Sprocket,1.0,481.76,East,Dana White,  Refunded  
ORD-101862,2024/02/23,Gadget X,2.0,154.9,North,Charlie Lee,  Completed  
ORD-100150,06-12-2023,  GADGET X  ,2.0,271.96, East,Evan Brooks,Completed
ORD-101325,09-09-2023,Widget A,4.0,441.98,  South  ,Bob Smith,Completed
ORD-101423,15-08-2024,Sprocket,1.0,51.1,East,Evan Brooks,Cancelled
ORD-101855,2023/06/29,  Widget A  ,1.0,28.21, East,Bob Smith,  Completed  
ORD-101115,2024-12-21,Thingamajig,1.0,40.0,South,Charlie Lee,Refunded
ORD-101580,15-03-2023,Thingamajig,1.0,237.28, East,  Evan Brooks  ,Completed
ORD-101376,25-11-2023,widget a,3.0,$304.46,West,  Charlie Lee   ,  COMPLETED  
ORD-100012,2023/09/10,Doohickey,2.0,$444.25,,Dana White,Pending
ORD-101712,"Jul 25, 2023",Widget A,,235.16,South,Alice Khan,Pending
ORD-101662,2024/11/30,Widget B,0.0,111.28,West ,Fiona Grant,Completed
ORD-100272,08/31/2024,widget a,1.0,320.85,South,  alice khan  ,completed
ORD-101071,"Nov 19, 2023",Thingamajig,2.0,165.7,South,Fiona Grant,Completed
ORD-101629,2024/05/09,Widget A,1.0,,West,alice khan,Cancelled
ORD-100108,2023/06/24,Gizmo Pro,2.0,42.13,north,Evan Brooks,Refunded
ORD-100147,2024-10-16,Widget B,4.0,373.02,SOUTH,Evan Brooks,completed
ORD-100587,2024-07-07,Thingamajig,1.0,445.57,,  alice khan  ,Refunded
ORD-100061,01/22/2023,Widget A,4.0,428.85,  West  ,  Fiona Grant  ,Completed
ORD-101401,02-10-2024,Widget A,,51.25,West ,Fiona Grant,Completed
ORD-100965,2023-05-19,Widget B,1.0,$472.08,East,Bob Smith,COMPLETED
ORD-101544,"Nov 13, 2024",Gadget Y,2.0,358.6,East,Bob Smith,Completed
ORD-101015,2023-04-19,Widget B,4.0,-114.89,  north  ,  Dana White  ,Refunded
ORD-100050,28-06-2023,Gizmo Pro,1.0,126.75,West,,
ORD-101546,"Oct 06, 2024",Widget B,1.0,295.35,,Evan Brooks,Completed
ORD-101518,07/28/2024,  Gadget X  ,1.0,$358.03,,Bob Smith,Completed
ORD-101786,05-07-2024,widget a,1.0,,  North  ,Alice Khan,Completed
ORD-101095,2023-10-22,Thingamajig,4.0,223.98,East,Evan Brooks,
ORD-101770,11/26/2023,Doohickey,1.0,339.74,north,  Dana White  ,Completed
ORD-100223,2024-11-09,Thingamajig,2.0,98.1,East,  Charlie Lee  ,COMPLETED
ORD-100824,10/27/2024,Sprocket,4.0,46.21,East,Bob Smith,Pending
ORD-100977,"Apr 15, 2024",,2.0,350.13,East,Fiona Grant,
ORD-101284,2024/05/19,Gizmo Pro,2.0,332.74,,Charlie Lee,Completed
ORD-100632,"Oct 10, 2023",Widget A,1.0,$395.63,West,Evan Brooks,completed
ORD-101926,"Jul 09, 2023",,1.0,312.95,West,Charlie Lee,completed
ORD-101819,2024-06-24,,1.0,451.13,East,alice khan,Completed
ORD-100251,"Apr 18, 2023",GADGET X,,$63.28,West,,Completed
ORD-101891,2024/06/06,Gadget Y,1.0,$426.99,South,Charlie Lee,Completed
ORD-100069,2024-02-15,Gadget Y,5.0,101.35,East,Alice Khan,Refunded
ORD-100041,2024/08/21,Thingamajig,5.0,373.26,South,Alice Khan,Refunded
ORD-100566,2024/03/04,Widget A,3.0,197.55,West,Charlie Lee ,COMPLETED
ORD-100352,06/22/2024,Widget B,2.0,402.07,,alice khan,Completed
ORD-100680,22-08-2024,Doohickey,0.0,,North,Bob Smith,completed
ORD-100828,"May 31, 2024",Widget A,2.0,488.87,East,Alice Khan,completed
ORD-100005,"Dec 28, 2023",Doohickey,1.0,140.9,SOUTH,Charlie Lee,Completed
ORD-100195,"Apr 04, 2024",Widget A,1.0,327.97,South,Bob Smith,Completed
ORD-100443,2024-07-28,,5.0,444.46,north,  Evan Brooks  ,Completed
ORD-101799,01/16/2023,Doohickey,4.0,$481.23,South,Alice Khan,  completed  
ORD-100479,03/28/2023,Widget A,,411.75,East,Dana White,Cancelled
ORD-101865,2023/10/14,  Widget B  ,1.0,$290.45,North,Bob  Smith,Completed
ORD-101010,2024-07-14,Sprocket,1.0,230.13,,Bob Smith,Completed
ORD-101796,"May 01, 2024",Thingamajig,1.0,$240.75,North,Evan Brooks,  Refunded  
ORD-101882,2024/08/18,Doohickey,2.0,434.83,North,Charlie Lee,Cancelled
ORD-100083,05/02/2024,Doohickey,5.0,321.71,North,Charlie Lee,
ORD-101647,"Jul 03, 2024",Widget B,3.0,261.86,North,  Fiona Grant  ,Completed
ORD-100678,09/13/2023,Widget A,4.0,158.85, East,Bob Smith,Completed
ORD-101737,04-02-2024,Gadget Y,1.0,N/A,SOUTH,Evan Brooks,Completed
ORD-100378,"Aug 24, 2024",Gadget Y,1.0,$60.7,West,,Completed
ORD-101353,02/26/2024,Gadget X,3.0,$307.22,SOUTH,Bob Smith,Completed
ORD-101847,05/29/2023,Sprocket,1.0,464.64,West ,Alice Khan,
ORD-100635,"Oct 04, 2024",  Widget A  ,1.0,120.75,East,Fiona Grant,Completed
ORD-100480,01/14/2023,Gadget Y,1.0,232.78,north,,
ORD-101504,2023/01/03,Sprocket,1.0,$471.82, East,Alice Khan,Completed
ORD-101740,08/27/2024,,2.0,49.64,West,  Charlie Lee  ,Pending
ORD-101927,2024-05-08,Gizmo Pro,1.0,467.85,north,Dana White,Completed
ORD-100134,"Feb 03, 2023",Widget B,3.0,152.73,West,Fiona Grant,Completed
ORD-100233,27-09-2024,Widget B,1.0,472.96,  SOUTH  ,Dana White,Cancelled
ORD-101922,2024-05-29,Thingamajig,1.0,326.21,,Charlie Lee,Pending
ORD-100609,2023-02-12,  Widget B  ,1.0,320.52,north,Bob  Smith,  Completed  
ORD-101414,28-03-2024,Widget A,1.0,367.16,,Dana White,Completed
ORD-100697,23-12-2023,Widget A,2.0,252.81,,  Charlie Lee  ,  Refunded  
ORD-101377,"Jul 01, 2023",Widget A,2.0,317.37,SOUTH,alice khan,Completed
ORD-101830,2024-10-17,Widget B,3.0,170.09, East,Charlie Lee,completed
ORD-101297,2023-06-28,Widget B,4.0,428.03,West,alice khan,Pending
ORD-100710,2023/11/23,Widget A,2.0,139.96,,Dana White,completed
ORD-100279,05/03/2024,Sprocket,3.0,304.33,  north  ,Bob Smith,  Completed  
ORD-101439,2023-05-05,  Widget A  ,-1.0,321.28,South,Fiona Grant,Pending
ORD-101925,10/09/2024,widget a,2.0,313.96,South,Dana White,Completed
ORD-100879,06-01-2023,Doohickey,0.0,$381.87,North,,Completed
ORD-101649,09/22/2024,Doohickey,2.0,158.4,South,  Bob  Smith  ,completed
ORD-100844,30-06-2023,,2.0,15.39,  South  ,Charlie Lee,Completed
ORD-101881,02/05/2024,,2.0,N/A,North,Bob Smith,Pending
ORD-100939,2024/01/06,Gadget X,3.0,110.64, East,Bob Smith,Pending
ORD-101557,"Feb 16, 2023",Widget B,1.0,$24.35,north,Charlie Lee,  completed  
ORD-100427,"Mar 25, 2023",Doohickey,2.0,$353.36,East,Charlie Lee ,COMPLETED
ORD-101051,06-04-2023,Widget B,2.0,308.75,North,Charlie Lee,Cancelled
ORD-100991,13-01-2023,GADGET X,-1.0,157.5,South,Alice Khan,COMPLETED
ORD-100788,2023-10-03,Thingamajig,1.0,284.57,North,Charlie Lee ,Completed
ORD-101135,01/19/2024,Doohickey,4.0,$12.94,South,Evan Brooks,Completed
ORD-101467,11/24/2023,Sprocket,1.0,209.9,North,Bob Smith,Completed
ORD-100691,02/15/2024,Gizmo Pro,1.0,$160.29,SOUTH,Evan Brooks,Completed
ORD-100492,"Mar 28, 2024",Thingamajig,2.0,485.21,South,Dana White,Pending
ORD-101239,"Jul 14, 2024",Widget B,5.0,270.65,East,  Evan Brooks  ,Cancelled
ORD-101050,2024-03-10,Gadget X,1.0,415.23,East,  Dana White  ,Cancelled
ORD-101331,04/28/2024,Gadget Y,4.0,237.21,South,Evan Brooks,Completed
ORD-100618,05/25/2024,Widget B,4.0,138.28,north,Charlie Lee,  Completed  
ORD-100603,"Mar 14, 2023",,3.0,$389.73,South,alice khan,COMPLETED
ORD-100330,2023-05-26,Widget A,3.0,16.88,South,alice khan,  Completed  
ORD-101080,27-07-2024,Doohickey,3.0,227.0,,Bob Smith,Pending
ORD-100513,2023-05-16,Gizmo Pro,1.0,,North,  Dana White  ,Completed
ORD-100943,"Jun 14, 2024",Gadget X,1.0,375.18,SOUTH,Alice Khan,
ORD-101129,05/23/2023,Sprocket,2.0,497.16,North,Fiona Grant,Completed
ORD-100823,03/17/2024,Doohickey,1.0,57.59,North,Dana White,  Pending  
ORD-101445,04-07-2024,widget a,4.0,16.5,East,Bob Smith,Pending
ORD-100271,2024-09-26,  Widget A  ,3.0,N/A,South,Charlie Lee ,Completed
ORD-101025,"May 19, 2024",Doohickey,1.0,$118.91, East,Bob  Smith,  COMPLETED  
ORD-100881,"Jul 12, 2023",  Thingamajig  ,1.0,462.62,East,Bob Smith,Completed
ORD-101630,02/07/2024,Gadget Y,,391.8,North,Evan Brooks,
ORD-101175,18-12-2024,  Widget A  ,3.0,283.99,  South  ,Bob  Smith,Pending
ORD-101146,12/02/2023,Gadget Y,5.0,N/A,north,Fiona Grant,Cancelled
ORD-100260,2023-07-05,Sprocket,1.0,$152.52,  West   ,Bob Smith,Completed
ORD-100596,"Sep 30, 2023",Widget B,5.0,$459.04,north,  Bob Smith  ,Cancelled
ORD-101575,24-12-2024,  Sprocket  ,1.0,424.66,West,Charlie Lee,Completed
ORD-101803,23-04-2024,Doohickey,1.0,268.7,East,Fiona Grant,Cancelled
ORD-101255,2023-02-20,Widget A,1.0,93.23,  West  ,Bob  Smith,Completed
ORD-100846,2024-09-26,Thingamajig,1.0,N/A,SOUTH,  Bob Smith  ,Pending
ORD-101704,10/04/2023,  Sprocket  ,1.0,428.87,South,Charlie Lee,Completed
ORD-101634,12-11-2024,Widget B,0.0,441.79,South,Evan Brooks,Completed
ORD-100360,01/06/2024,Widget A,1.0,355.54,West,alice khan,  COMPLETED  
ORD-101878,2024/08/21,Gadget X,4.0,-57.65,West ,Charlie Lee,Refunded
ORD-100214,2023/12/31,Widget A,1.0,340.21,South,Bob Smith,  Completed  
ORD-100699,05-04-2024,Sprocket,1.0,-363.67,West ,Dana White,COMPLETED
ORD-100316,05/14/2023,Gadget Y,2.0,192.21,South,Dana White,Completed
ORD-100519,12-04-2023,Widget B,2.0,$300.57,South,  Alice Khan  ,COMPLETED
ORD-100269,2024/09/06,widget a,1.0,184.83,  SOUTH  ,Alice Khan,  Completed  
ORD-100324,27-08-2023,Widget A,,395.34,North,Bob  Smith,  Completed  
ORD-101815,2024/01/31,Widget A,1.0,484.71, East,Alice Khan,
ORD-101607,01/14/2024,Widget B,4.0,,South,Charlie Lee,Completed
ORD-100320,"Mar 21, 2023",Thingamajig,4.0,253.51,  SOUTH  ,Evan Brooks,Pending
ORD-100409,10/15/2024,Gizmo Pro,1.0,$256.83,South,Evan Brooks,Cancelled
ORD-101618,"May 27, 2023",Widget A,5.0,393.51,  North  ,Bob Smith,Completed
ORD-100022,11-08-2024,Gadget X,1.0,483.2,South,Bob  Smith,  Completed  
ORD-100663,2023-09-12,Gizmo Pro,2.0,469.61,North,Bob  Smith,COMPLETED
ORD-100723,20-10-2024,Doohickey,1.0,482.65,East,Evan Brooks,Pending
ORD-101303,"Nov 01, 2023",Widget A,1.0,233.27,West ,Evan Brooks,
ORD-100785,2024-06-19,GADGET X,2.0,,South,Evan Brooks,Refunded
ORD-100193,11-05-2023,Widget A,1.0,,West,Evan Brooks,Cancelled
ORD-101229,05/04/2023,Widget B,4.0,425.49, East,Charlie Lee,Completed
ORD-100490,2023/06/09,,1.0,364.51,SOUTH,  Bob Smith  ,Completed
ORD-101442,03/15/2024,GADGET X,3.0,40.96,,Evan Brooks,
ORD-101272,2024-05-18,Widget B,2.0,30.79,North,  Alice Khan  ,Refunded
ORD-100454,2024-07-01,Thingamajig,3.0,55.63,East,Fiona Grant,Completed
ORD-100476,2024/11/10,Gadget X,1.0,232.08,North,Evan Brooks,Completed
ORD-101161,11-11-2024,Widget B,1.0,,East,Bob Smith,
ORD-100897,2023/02/22,  Thingamajig  ,1.0,156.69,,Bob Smith,Pending
ORD-101197,2024-11-29,Gadget X,1.0,323.71,  North  ,Bob Smith,Completed
ORD-101441,2023-03-11,Doohickey,4.0,265.01,SOUTH,Bob  Smith,Refunded
ORD-100182,"May 24, 2023",Widget B,2.0,458.87,South,,Completed
ORD-100514,01/25/2024,Sprocket,2.0,N/A,North,Bob  Smith,
ORD-100345,2023-11-28,Doohickey,3.0,,East,Bob  Smith,
ORD-100620,16-11-2024,Widget B,0.0,232.35,,Charlie Lee,Pending
ORD-101298,"Jul 03, 2023",  Doohickey  ,3.0,231.62,  north  ,Charlie Lee,Completed
ORD-101131,"Feb 09, 2023",Gadget X,3.0,102.34,SOUTH,Bob Smith,Completed
ORD-100450,10/02/2024,Gadget Y,2.0,281.28,East,Evan Brooks,Completed
ORD-100671,2023-10-08,Doohickey,4.0,128.94,,Bob Smith,  Completed  
ORD-100619,02/03/2024,Doohickey,5.0,37.68,South,Evan Brooks,Completed
ORD-101032,"May 30, 2024",Widget B,5.0,$164.58,SOUTH,Alice Khan,Completed
ORD-101530,2023/04/22,Widget A,5.0,439.49,East,Fiona Grant,Cancelled
ORD-100417,2023/06/20,Sprocket,2.0,459.92,West ,Evan Brooks,Completed
ORD-100942,02-01-2024,Widget A,1.0,$272.87,West,Charlie Lee,
ORD-101105,2023-04-12,,3.0,418.97,,Bob Smith,Pending
ORD-101429,2023-09-04,Doohickey,3.0,$97.58,East,Dana White,  COMPLETED  
ORD-100204,11/11/2024,Thingamajig,0.0,349.66,West ,Bob Smith,Completed
ORD-101221,06-04-2023,Thingamajig,3.0,,North,Dana White,Completed
ORD-100445,2023/12/01,Thingamajig,1.0,114.09,South,Dana White,  Pending  
ORD-101643,2023/01/09,Widget B,1.0,459.37,East,Dana White,Completed
ORD-100696,2023-07-12,GADGET X,1.0,86.28, East,Dana White,Pending
ORD-101705,"May 11, 2024",Gadget X,1.0,$385.16,,alice khan,Completed
ORD-101581,2023-11-12,Gadget X,4.0,409.14,North,Bob  Smith,Completed
ORD-100983,2023-06-11,Doohickey,4.0,62.45,North,Evan Brooks,Pending
ORD-101780,03/08/2024,Widget A,1.0,204.33,East,Charlie Lee,Completed
ORD-100376,"Oct 19, 2024",Sprocket,1.0,$125.69,West,Evan Brooks,Cancelled
ORD-101077,2023/02/01,GADGET X,3.0,86.67, East,Dana White,Completed
ORD-100265,03-10-2023,Doohickey,1.0,77.24,,Bob Smith,
ORD-100355,2023/10/14,Doohickey,2.0,22.15,North,Evan Brooks,Pending
ORD-101772,16-10-2023,Thingamajig,3.0,N/A,North,Bob  Smith,Completed
ORD-100161,2024-02-17,Gadget Y,1.0,$459.43,  South  ,Charlie Lee ,Completed
ORD-101433,12/20/2023,Thingamajig,3.0,326.79,north,Bob Smith,Completed
ORD-101529,"Sep 08, 2023",Thingamajig,5.0,,SOUTH,  Dana White  ,Pending
ORD-100113,"Nov 25, 2024",Sprocket,2.0,290.44,north,Fiona Grant,Pending
ORD-100530,2024-02-06,widget a,1.0,55.82,West ,Alice Khan,Pending
ORD-100074,2024-07-13,Gadget X,1.0,468.78,West,Fiona Grant,Completed
ORD-100724,10/14/2023,Gadget X,2.0,484.35, East,Charlie Lee,  Completed  
ORD-100752,"Feb 08, 2023",Widget B,2.0,187.45,East,Bob Smith,  Completed  
ORD-100428,2024/11/04,Widget B,2.0,370.01,East,Bob  Smith,Completed
ORD-100520,"Nov 25, 2024",Thingamajig,,344.83,  West   ,  Alice Khan  ,Completed
ORD-101715,2024/05/17,Widget A,2.0,$24.35,North,Dana White,Completed
ORD-101563,2024-05-14,GADGET X,1.0,407.93,South,Bob  Smith,Completed
ORD-100990,2023/09/14,GADGET X,1.0,$316.04,  South  ,Evan Brooks,Completed
ORD-101737,2023/10/08,Sprocket,3.0,485.39,  East  ,Alice Khan,  Completed  
ORD-100985,12/14/2024,,0.0,$276.26,North,,COMPLETED
ORD-100243,06/04/2024,Widget A,,90.96,South,Fiona Grant,Cancelled
ORD-100387,2024/10/16,Widget A,2.0,$260.06,East,,Completed
ORD-100457,"Oct 17, 2023",  Widget B  ,3.0,$246.74,East,Bob  Smith,COMPLETED
ORD-100926,2024/12/09,Widget A,2.0,396.41,SOUTH,Charlie Lee ,COMPLETED
ORD-101610,2023-04-10,  Widget A  ,1.0,404.99,South,  Charlie Lee  ,Pending
ORD-100381,07/29/2024,Widget A,5.0,230.82,South,Charlie Lee,  completed  
ORD-100549,15-03-2023,Widget A,2.0,366.34,  East  ,Charlie Lee,completed
ORD-101214,"Aug 04, 2023",Widget A,2.0,175.81,  West   ,Charlie Lee ,Pending
ORD-100838,2023-03-29,Gizmo Pro,2.0,366.42,West,Fiona Grant,completed
ORD-100582,2024/07/15,Gadget X,1.0,285.79,East,Evan Brooks,Cancelled
ORD-100532,"Jan 24, 2023",,5.0,315.18,South,Bob  Smith,Pending
ORD-100765,2024-01-29,widget a,2.0,495.43,West,,Pending
ORD-100173,2024/05/16,Sprocket,2.0,$76.45,South,Charlie Lee ,  Completed  
ORD-101266,21-03-2024,Widget A,2.0,$103.08,South,Fiona Grant,Completed
ORD-101426,07/02/2024,Gadget X,5.0,490.03,SOUTH,Charlie Lee,Completed
ORD-101348,06/21/2023,widget a,2.0,67.46,East,Evan Brooks,Cancelled
ORD-100790,06/01/2024,  Gadget Y  ,2.0,$270.83,West,Fiona Grant,Completed
ORD-100382,07/27/2023,Gadget X,1.0,294.43,North,Bob  Smith,Pending
ORD-101486,08/09/2024,Widget A,2.0,159.63,  South  ,Bob  Smith,COMPLETED
ORD-100192,2024-10-02,Thingamajig,1.0,107.63,North,Alice Khan,Completed
ORD-101821,16-04-2024,Gadget Y,1.0,489.35, East,Bob Smith,Completed
ORD-100367,2023-12-06,GADGET X,,294.39,East,Evan Brooks,Completed
ORD-100511,2023-05-09,Sprocket,1.0,358.32,West,Alice Khan,Refunded
ORD-100067,27-07-2024,Sprocket,3.0,288.87,SOUTH,Bob Smith,Completed
ORD-100288,04/17/2024,Widget A,2.0,149.21,north,Fiona Grant,Completed
ORD-101250,"Feb 09, 2024",  Gizmo Pro  ,4.0,309.92,  South  ,Fiona Grant,Cancelled
ORD-101170,08/16/2023,GADGET X,1.0,203.29,East,Bob Smith,
ORD-100875,2024/03/05,Thingamajig,3.0,204.67,,Evan Brooks,Pending
ORD-101094,"Jan 27, 2023",Gizmo Pro,1.0,304.77,East,Charlie Lee,Completed
ORD-101578,07/12/2024,Sprocket,1.0,277.3,West,Alice Khan,
ORD-100804,26-01-2024,Gadget X,,371.99,North,Fiona Grant,Cancelled
ORD-101843,2024-12-05,widget a,1.0,61.66,East,Evan Brooks,
ORD-100516,2024/04/27,Doohickey,1.0,169.7,East,Evan Brooks,Completed
ORD-101369,04/03/2023,Widget B,1.0,387.73,South,alice khan,Completed
ORD-100698,2024-08-20,Widget B,0.0,314.45,West ,Fiona Grant,Pending
ORD-100276,2023-04-27,Gadget X,3.0,252.03,north,Bob  Smith,Pending
ORD-100183,2024/02/11,Sprocket,5.0,375.76,West,Evan Brooks,Completed
ORD-100822,16-03-2023,Widget B,5.0,332.76,South,Bob  Smith,Cancelled
ORD-101231,"Dec 25, 2023",Gadget Y,2.0,110.11,north,Charlie Lee,  Completed  
ORD-101041,06/09/2023,  Gadget Y  ,3.0,445.36,North,Alice Khan,Pending
ORD-101264,2023-08-11,  Doohickey  ,4.0,397.49,,Alice Khan,completed
ORD-100115,"Dec 11, 2024",Widget B,-1.0,115.5,SOUTH,Evan Brooks,Completed
ORD-100526,03-07-2024,Doohickey,1.0,408.01,SOUTH,,Completed
ORD-101759,"Feb 13, 2024",Gizmo Pro,1.0,265.3,South,Fiona Grant,Completed
ORD-101568,2024/06/09,Sprocket,2.0,361.69,  north  ,Fiona Grant,Pending
ORD-100768,11/17/2023,Widget B,4.0,129.38,West ,Dana White,
ORD-100550,"Aug 09, 2024",Gadget X,5.0,$276.03,West ,Charlie Lee,
ORD-100222,19-06-2024,  widget a  ,,340.6,North,Evan Brooks,COMPLETED
ORD-100902,19-08-2023,Sprocket,0.0,155.19,North,Bob Smith,Completed
ORD-101384,"May 22, 2024",Doohickey,3.0,288.49,north,Dana White,completed
ORD-100767,2023-06-28,Widget B,1.0,183.31,North,Bob Smith,Completed
ORD-100431,2024-01-13,Widget A,3.0,254.68,,Fiona Grant,Completed
ORD-100732,04/07/2024,Widget B,4.0,156.47,  West   ,  Bob Smith  ,Pending
ORD-100447,05-11-2023,Sprocket,3.0,388.39,East,  Bob Smith  ,COMPLETED
ORD-101579,"May 14, 2023",Gadget X,0.0,397.36,East,Dana White,Completed
ORD-101270,2023-05-25,Widget A,1.0,453.49,West,,Completed
ORD-100319,09/12/2023,Gadget X,1.0,$175.45,North,Bob Smith,  Pending  
ORD-100777,2024-02-29,Gadget Y,3.0,,West,Bob  Smith,Pending
ORD-101155,09/26/2023,Gadget X,1.0,454.13,West,Alice Khan,Completed
ORD-100665,06/10/2024,Gadget Y,5.0,381.9,South,Dana White,completed
ORD-100807,"Sep 07, 2023",Widget B,2.0,84.27,,  Bob Smith  ,Completed
ORD-101046,26-07-2024,Widget A,1.0,63.79,SOUTH,Alice Khan,Completed
ORD-100242,07/07/2023,Widget A,,103.83,,  Dana White  ,Completed
ORD-101808,18-05-2023,Sprocket,4.0,383.11,  North  ,Dana White,  Pending  
ORD-100805,2023/12/17,Thingamajig,2.0,39.08,North,Alice Khan,Completed
ORD-101501,"Jan 22, 2023",GADGET X,2.0,,SOUTH,Alice Khan,Pending
ORD-100018,"May 24, 2023",Gadget X,3.0,394.38,West,Bob Smith,Completed
ORD-100541,"Jan 13, 2024",GADGET X,1.0,467.38,West,Fiona Grant,Completed
ORD-101581,06/28/2023,Gadget X,,361.01,,Alice Khan,Completed
ORD-100652,07-11-2023,,5.0,248.35,north,Evan Brooks,  Completed  
ORD-100093,"Sep 17, 2023",Widget B,1.0,303.92,West ,alice khan,Pending
